CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SignupDate,SatisfactionScore,Churn
CUST-10857,Female,0,Yes,No,3.464838732979824,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Electronic check,82.24,268.81,2020-01-22,2.0,Yes
CUST-10858,Female,1,Yes,Yes,40.37684110548718,,Yes,DSL,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),105.89,4290.32,2020-01-22,2.0,No
CUST-10859,Male,0,No,Yes,22.36038193432652,Yes,No phone service,DSL,No,No internet service,No,Month-to-month,Yes,Mailed check,76.28,1705.5,2020-01-23,4.0,Yes
CUST-10860,Female,1,Yes,No,71.67656511850168,Yes,No,Fiber optic,No internet service,No,No,Two year,Yes,Credit card (automatic),104.46,7481.09,2020-01-24,3.0,No
CUST-10861,Female,0,No,Yes,9.955246552164281,Yes,Yes,DSL,No,No,Yes,1-Year,Yes,Electronic check,71.61,701.06,2020-01-25,1.0,Yes
CUST-10862,Female,0,Yes,Yes,2.7468665345702212,Yes,Yes,Fiber optic,No,No,No internet service,One year,No,Mailed check,110.07,,2020-01-26,2.0,Yes
CUST-10863,Male,0,Yes,No,16.949636491768086,Yes,No,fiber optic,,Yes,No,Month-to-month,No,Credit card (automatic),100.9,$1712.01,2020-01-27,5.0,Yes
CUST-10864,Male,Yes,No,No,2.153224699577579,Yes,yes,No,Yes,No internet service,,Two year,No,Credit card (automatic),,198.5,2020-01-28,4.0,Yes
CUST-10865,Female,0,Yes,No,72.0,Yes,No,fiber optic,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),88.38,6371.5,2020-01-29,4.0,No
CUST-10866,Male,0,No,No,0.9468743217536331,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),120.0,100.18,29/01/2020,1.0,Yes
CUST-10867,Male,0,Yes,No,33.60981867882626,Yes,No,Fiber optic,No,No,Yes,Two year,No,Bank transfer (automatic),97.0,3272.23,2020-01-30,5.0,Yes
CUST-10868,Female,0,No,No,17.871745757362493,Yes,No,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),39.22,675.8,2020-01-31,3.0,Yes
CUST-10869,  Male ,0,No,Yes,,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),72.08, ,01/02/2020,3.0,Yes
CUST-10870,Male,0,Yes,Yes,1.6346367907565007,Yes,No,fiber optic,Yes,Yes,Yes,Two year,No,electronic check,56.76,90.13,2020-02-02,5.0,Yes
CUST-10871,Male,0,Yes,No,23.35926670172856,Yes,No,Fiber optic,,No,No,Month-to-month,Yes,Electronic check,120.0,2788.51,"Feb 03, 2020",1.0,Yes
CUST-10872,Female,0,No,No,21.12018753435254,Yes,Yes,DSL,No internet service,,Yes,One year,Yes,Credit card (automatic),102.24,$2156.05,2020-02-04,3.0,Yes
CUST-10873,Male,0,No,No,7.913558117220132,Yes,Yes,DSL,Yes,No,Yes,One year,Yes,Bank transfer (automatic),120.0,962.77,2020-02-05,4.0,Yes
CUST-10874,Male,1,Yes,No,57.849887920591826,No,Yes,DSL,,No internet service,No internet service,Month-to-month,,Electronic check,41.9,2419.04,2020-02-05,1.0,No
CUST-10875,Male,1,Yes,No,8.701528504008747,Yes,yes,dsl,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.75,840.27,2020-02-06,3.0,No
CUST-10876,Female,1,No,Yes,14.3361089249345,Yes,No phone service,Fiber optic,No internet service,No,No,Two year,Yes,Credit card (automatic),23.76,352.24,"Feb 07, 2020",,No
CUST-10877,Female,0,No,Yes,18.83380020244162,Yes,Yes,No,Yes,No,,Month-to-month,Yes,Mailed check,18.0,340.6,2020-02-08,2.0,No
CUST-10878,Male,0,Yes,No,2.5348365905143586,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,,52.79,130.71,2020-02-09,3.0,No
CUST-10879,Male,0,No,No,64.57508712004052,Yes,,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,110.07,,2020-02-10,4.0,No
CUST-10880,Male,0,Yes,No,11.262281962296976,Yes,no,DSL,Yes,No,No internet service,Month-to-month,No,Mailed check,34.92,384.73,2020/02/11 04:31,3.0,Yes
CUST-10881,Female,0,No,Yes,2.0214945461928737,Yes,Yes,DSL,No,No internet service,Yes,Two year,No,Mailed check,64.2,,2020-02-12,3.0,No
CUST-10882,Male,0,Yes,No,11.756770889572149,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,Mailed check,100.37,1183.44,2020-02-12,1.0,Yes
CUST-10883,Male,0,,No,22.003133468473006,Yes,No,Fiber optic,Yes,No,No,One year,No,Bank transfer (automatic),90.09,$1966.00,2020-02-13,2.0,Yes
CUST-10884,Female,0,No,Yes,17.299973839205286,Yes,No,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-120.0,2077.51,2020-02-14,5.0,no
CUST-10885,Male,0,No,No,28.462629704816298,Yes,Yes,Fiber optic,,No,Yes,Two year,No,Electronic check,64.8,1853.46,2020-02-15,4.0,No
CUST-10886,Female,0,No,,1.3699821760525492,No,Yes,Fiber optic,No,No,Yes,One year,No,Electronic check,51.45,53.08,"Feb 16, 2020",3.0,Yes
CUST-10887,Male,0,No,No,8.03593054773319,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,31.87,271.51,2020-02-17,3.0,Yes
CUST-10888,Male,0,No,No,41.05279116041375,Yes,Yes,DSL,No,No internet service,No,,No,Credit card (automatic),53.66,2194.11,2020-02-18,3.0,No
CUST-10889,Male,0,Yes,Yes,1.998385412800728,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Electronic check,31.59,48.18,2020-02-19,3.0,Yes
CUST-10890,Female,0,No,No,46.425085843614376,,Yes,DSL,No,Yes,No internet service,One year,Yes,Mailed check,18.0,831.61,2020-02-19,4.0,No
CUST-10891,Female,1,No,Yes,2.3135153013532435,Yes,No,No,No,No,No,,Yes,Mailed check,120.0,266.39,2020-02-20,1.0,Yes
CUST-10892,Female,0,No,no,43.16417940587307,Yes,No,Fiber optic,Yes,Yes,No,One year,Yes,Credit card (automatic),66.17,,2020-02-21,5.0,No
CUST-10893,Male,0,Yes,No,10.74047372874535,Yes,No,Fiber optic,No,No,No internet service,Two year,Yes,Electronic check,120.0,1287.03,2020-02-22,3.0,Yes
CUST-10894,Female,1,No,No,22.734933777694224,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,39.52,907.39,2020-02-23,5.0,Yes
CUST-10895,Male,nan,Yes,No,3.982111624952142,Yes,No phone service,DSL,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),51.84,197.42,2020-02-24,3.0,No
CUST-10896,Male,1,No,No,1.6430280316033674,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,electronic check,41.44,69.31,"Feb 25, 2020",4.0,No
CUST-10897,male,1,Yes,No,5.8384185680420115,Yes,No,No,Yes,No,No,,No,Bank transfer (automatic),45.48,271.22,2020-02-26,4.0,No
CUST-10898,Male,0,NO,No,3.283157498645049,Yes,No,Fiber optic,No,Yes,No,2-Year,No,Electronic check,90.91,294.76,2020-02-26,3.0,Yes
CUST-10899,Male,0,No,no,,Yes,Yes,DSL,Yes,,Yes,Month-to-month,No,Mailed check,81.69, ,2020/02/27 20:08,4.0,No
CUST-10900,Male,0,No,No,17.336052941685164,No,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit Card,90.96,1592.55,2020-02-28,4.0,Yes
CUST-10901,Male,0,No,yes,21.325847733013408,Yes,No,DSL,Yes,No internet service,Yes,Month-to-month,No,Mailed check,104.97,2235.39,2020-02-29,3.0,Yes
CUST-10902,Male,nan,Yes,No,37.44047724756974,Yes,No,DSL,Yes,No internet service,Yes,Month-to-month,No,Mailed check,97.92,3654.99,2020-03-01,3.0,No
CUST-10903,Female,0,Yes,No,25.627469495382,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,34.45,874.63,02/03/2020,3.0,No
CUST-10904,Male,1,Yes,No,22.522315575373376,Yes,No,No,No,No internet service,No internet service,Two year,,electronic check,48.99,1103.7,2020-03-03,3.0,Yes
CUST-10905,male,1,No,Yes,145.0,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),68.34,9915.96,2020-03-04,3.0,No
CUST-10906,Female,0,Yes,Yes,15.410158570926683,Yes,No,Fiber optic,No,No,Yes,Two year,No,Bank transfer (automatic),120.0,1838.8,2020-03-04,1.0,Yes
CUST-10907,Male,nan,No,Yes,12.847792127185206,Yes,No,No,No,Yes,No,One year,No,Electronic check,87.87,1140.33,2020-03-05,5.0,Yes
CUST-10908,Male,0,Yes,No,44.30907891912577,Yes,No,DSL,No,No internet service,No,Two year,No,Bank transfer (automatic),,2997.65,"Mar 06, 2020",4.0,No
CUST-10909,Male,0,Yes,No,,Yes,Yes,Fiber optic,No,No internet service,Yes,Two year,No,Mailed check,84.9, ,2020-03-07,3.0,No
CUST-10910,Female,0,Yes,No,0.13769661008193743,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,46.61,19.47,2020-03-08,1.0,No
CUST-10911,Male,0,yes,,25.286409314108564,No,No,DSL,No,Yes,No,Month-to-month,No,Credit card (automatic),72.57,1827.86,2020-03-09,4.0,No
CUST-10912,Female,0,No,No,5.429424643504108,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Mailed check,93.34,482.52,2020/03/10 05:33,1.0,Yes
CUST-10913,Male,0,Yes,No,52.9997317219603,Yes,Yes,dsl,No,No,Yes,One year,Yes,Electronic check,63.83, ,2020-03-11,4.0,No
CUST-10914,Female,1,No,Yes,47.02377652986874,Yes,Yes,,No,Yes,Yes,1-Year,Yes,Credit card (automatic),42.0,1995.69,2020-03-11,1.0,No
CUST-10915,Male,0,Yes,Yes,1.9159371936199339,Yes,No,DSL,No,Yes,No,One year,Yes,Electronic check,62.36,125.52,2020/03/12 20:39,4.0,Yes
CUST-10916,Male,0,,No,2.6996173480897534,Yes,No,DSL,No internet service,No,Yes,Two year,Yes,Credit card (automatic),55.11,157.04,2020-03-13,3.0,Yes
CUST-10917,  Male ,0,No,No,16.404880657785483,,Yes,DSL,No,,Yes,Month-to-month,No,Bank transfer (automatic),107.94,1377.22,INVALID_DATE,4.0,No
CUST-10918,Female,0,Yes,No,22.550816428913894,Yes,No,Fiber optic,No,No,No,Two year,Yes,Credit card (automatic),47.55,1102.31,2020-03-15,2.0,No
CUST-10919,Male,0,No,Yes,7.7149728254452015,Yes,No phone service,Fiber optic,No,No,No internet service,Two year,No,Credit card (automatic),22.92,192.82,INVALID_DATE,1.0,No
CUST-10920,Female,1,Yes,No,30.27825251262844,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Bank transfer (automatic),27.6,837.66,2020-03-17,2.0,Yes
CUST-10921,Female,0,NO,Yes,21.687861062759005,Yes,No,No,No,No,No,month-to-month,Yes,Electronic check,30.47,643.75,18/03/2020,3.0,No
CUST-10922,male,1,Yes,Yes,9.426769053693778,Yes,No,DSL,No,No internet service,No,One year,Yes,Mailed check,93.3,860.78,18/03/2020,2.0,Yes
CUST-10923,Female,0,No,Yes,0.6167734551615145,Yes,No,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),109.37,83.19,2020-03-19,1.0,Yes
CUST-10924,Male,1,Yes,Yes,33.28549600949158,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,18.62,609.15,20/03/2020,3.0,No
CUST-10925,Male,0,No,No,5.802187414281855,Yes,No,DSL,No,No,No,One year,Yes,Credit card (automatic),112.11,652.01,2020-03-21,4.0,Yes
CUST-10926,Male,0,No,Yes,43.16701072742221,Yes,Yes,Fiber optic,,,No internet service,Two year,Yes,Electronic check,30.9,1330.93,2020-03-22,3.0,No
CUST-10927,Female,0,No,,13.085465977851776,Yes,Yes,DSL,No internet service,No,,Month-to-month,Yes,Electronic check,87.11,1133.82,2020-03-23,99.0,No
CUST-10928,Female,0,No,No,20.65358870891226,Yes,Yes,Fiber optic,No,No,No,One year,No,Electronic check,,1491.11,2020-03-24,3.0,No
CUST-10929,Male,0,No,Yes,49.51594983409369,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,83.78,4154.28,2020-03-25,3.0,Yes
CUST-10930,Male,0,Yes,Yes,47.815972229701345,Yes,No,DSL,Yes,Yes,No,Month-to-month,No,,29.73,,2020-03-26,4.0,No
CUST-10931,Female,nan,Yes,No,11.146809537819678,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),18.0,198.35,2020-03-26,3.0,No
CUST-10932,,1,Yes,Yes,5.6236045619643145,Yes,No,DSL,No internet service,No,No,Month-to-month,Yes,Mailed check,40.61,216.01,2020-03-27,4.0,No
CUST-10933,Female,0,,No,35.81530372730184,No,Yes,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.51,2768.34,28/03/2020,0.0,Yes
CUST-10934,Male,1,Yes,no,13.620898507699678,Yes,No,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),120.0,,"Mar 29, 2020",3.0,Yes
CUST-10935,Male,0,No,Yes,5.117884656915236,Yes,No,No,No internet service,,No,Month-to-month,Yes,Credit card (automatic),33.81,184.58,2020-03-30,3.0,Yes
CUST-10936,Male,0,No,No,56.348341945584714,Yes,No,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),61.73, ,2020/03/31 06:20,4.0,No
CUST-10937,FEMALE,0,Yes,Yes,5.298638341488987,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,One year,Yes,Electronic check,$42.23,,2020/04/01 03:22,4.0,No
CUST-10938,Male,Yes,Yes,No,0.6275043759630727,Yes,No,No,No internet service,No,No internet service,One year,Yes,Mailed check,64.18,46.96,2020-04-02,3.0,Yes
CUST-10939,Female,Yes,Yes,No,0.4917224556419484,Yes,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),18.0,-7.0,2020-04-02,1.0,No
CUST-10940,Male,0,Yes,Yes,23.368696989570253,Yes,Yes,DSL,Yes,,No,One year,No,Credit Card,109.64,2547.33,2020-04-03,,Yes
CUST-10941,Female,0,Yes,Yes,26.009963675632438,Yes,Yes,Fiber optic,No,No,No,1-Year,No,Bank transfer (automatic),65.42,1693.84,2020-04-04,3.0,No
CUST-10942,Female,0,Yes,No,8.94178895127489,,Yes,Fiber optic,No,Yes,Yes,Two year,No,Credit card (automatic),,831.49,2020-04-05,3.0,Yes
CUST-10943,Female,nan,No,No,9.256287398400376,Yes,Yes,Fiber optic,No,Yes,Yes,1-Year,Yes,Credit card (automatic),57.73,517.97,2020-04-06,,Yes
CUST-10944,Male,nan,NO,Yes,9.953974618447404,Yes,Yes,Fiber optic,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),70.42,$717.39,2020-04-07,5.0,No
CUST-10945,Male,0,Yes,No,,Yes,No,DSL,No,Yes,Yes,Two year,No,Credit card (automatic),-98.57, ,2020-04-08,3.0,No
CUST-10946,Male,1,Yes,No,1.437409036408907,Yes,No phone service,Fiber optic,Yes,Yes,No,Two year,Yes,Mailed check,68.65,114.5,2020-04-09,3.0,No
CUST-10947,male,1,Yes,No,63.52117239585712,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.73,4441.86,09/04/2020,4.0,No
CUST-10948,Female,0,No,Yes,6.040768842269288,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Credit card (automatic),40.88,258.48,2020-04-10,3.0,No
CUST-10949,Female,0,No,No,72.0,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Electronic check,48.67,3512.43,"Apr 11, 2020",2.0,No
CUST-10950,Female,0,Yes,No,4.515980013732037,,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,34.32,167.65,2020-04-12,,Yes
CUST-10951,Female,0,Yes,Yes,35.43413768631337,Yes,No,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),42.56,1498.56,2020-04-13,3.0,No
CUST-10952,Male,0,No,No,6.068304371316605,No,No phone service,Fiber optic,No,No,Yes,One year,No,Mailed check,102.24,616.51,"Apr 14, 2020",4.0,Yes
CUST-10953,FEMALE,0,No,No,2.0232592648717405,Yes,Yes,Fiber optic,No,No,,One year,Yes,Credit card (automatic),118.96,234.23,2020-04-15,4.0,Yes
CUST-10954,Male,Yes,Yes,yes,49.89379868868023,Yes,Yes,Fiber optic,No,No,Yes,month-to-month,No,electronic check,27.28,1364.45,2020-04-16,4.0,No
CUST-10955,Male,0,No,Yes,46.97358776690653,Yes,No,fiber optic,No,No,Yes,One year,Yes,Mailed check,,3579.41,INVALID_DATE,5.0,No
CUST-10956,Female,0,Yes,No,12.4030572850501,Yes,No,Fiber optic,No internet service,No,Yes,One year,No,Bank transfer (automatic),55.17,,2020-04-17,3.0,Yes
CUST-10957,Male,0,Yes,No,29.087808341123463,Yes,Yes,DSL,,No,No,Month-to-month,Yes,Bank transfer (automatic),106.61,3114.61,2020-04-18,4.0,No
CUST-10958,Male,0,No,no,19.54402445417338,Yes,No,Fiber optic,,No,No,One year,Yes,Mailed check,68.75,,2020-04-19,4.0,Yes
CUST-10959,Female,0,No,No,46.0085805677385,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,N,Electronic check,64.48,2971.74,"Apr 20, 2020",0.0,Yes
CUST-10960,Male,0,Yes,no,9.082035626223488,Yes,Yes,Fiber optic,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),42.36,393.18,2020-04-21,4.0,No
CUST-10961,Female,0,yes,No,17.79958622831448,Yes,yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.75,326.38,2020-04-22,5.0,No
CUST-10962,Male,0,Yes,Yes,15.943480577481246,Yes,Yes,DSL,No internet service,Yes,Yes,Month-to-month,No,Electronic check,87.53,1398.5,"Apr 23, 2020",1.0,Yes
CUST-10963,Male,0,No,No,10.483440144869558,Yes,No,DSL,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),75.29,790.21,2020-04-23,2.0,Yes
CUST-10964,Male,0,No,,53.29418496442881,Yes,yes,DSL,No internet service,No,No,Two year,Yes,Bank transfer (automatic),76.02,4031.49,INVALID_DATE,2.0,No
CUST-10965,Male,1,No,Yes,4.353012336686522,Yes,Yes,Fiber optic,No internet service,No,Yes,1-Year,Yes,Electronic check,46.72,204.73,2020-04-25,2.0,No
CUST-10966,Female,0,No,No,3.886584608746044,Yes,Yes,DSL,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),,223.46,2020-04-26,1.0,Yes
CUST-10967,Male,0,Yes,No,20.64406219959328,Yes,No phone service,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,88.43,1805.87,2020-04-27,2.0,Yes
CUST-10968,Female,1,yes,Yes,25.71520259189925,Yes,no,Fiber optic,No,Yes,No,One year,No,Electronic check,94.16,,2020-04-28,,No
CUST-10969,Female,0,No,Yes,5.1945632972912055,Yes,Yes,No,No internet service,No,No,Two year,Yes,Credit card (automatic),29.35,168.59,2020-04-29,2.0,Yes
CUST-10970,Female,0,No,Yes,11.89135557234728,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Credit card (automatic),45.7,543.34,2020-04-30,3.0,Yes
CUST-10971,FEMALE,1,Yes,Yes,70.30242394480635,Yes,No,DSL,No,No,No internet service,Month-to-month,Yes,Electronic check,23.0,1629.55,2020-04-30,4.0,No
CUST-10972,Female,0,No,No,6.7963706258542125,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),,493.05,2020-05-01,1.0,Yes
CUST-10973,Male,0,No,Yes,26.488976468242715,Yes,yes,DSL,No,No internet service,Yes,One year,No,Electronic check,91.23,2417.97,2020/05/02 16:32,3.0,No
CUST-10974,Male,1,Yes,No,32.34356170204663,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,56.34,1836.2,2020-05-03,2.0,Yes
CUST-10975,Male,1,NO,No,14.266569866256203,Yes,No,DSL,No,No internet service,Yes,Month-to-month,N,Electronic check,44.81,646.3,2020-05-04,1.0,Yes
CUST-10976,Female,No,Yes,Yes,66.55211032456731,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,54.64,3648.56,2020-05-05,99.0,No
CUST-10977,Male,0,Yes,No,32.02312580499179,Yes,No,No,No,No,No,One year,Yes,Mailed check,120.0,3843.9,2020-05-06,5.0,Yes
CUST-10978,Female,0,No,No,14.696403256200252,No,No,Fiber optic,No internet service,No internet service,Yes,,No,Credit card (automatic),100.46,1473.86,07/05/2020,5.0,Yes
CUST-10979,Female,0,No,no,20.218205323355836,Yes,No,DSL,Yes,No,Yes,Two year,Yes,Electronic check, 86.6 ,1745.35,07/05/2020,5.0,Yes
CUST-10980,Male,0,No,Yes,28.311580356277535,Yes,No,DSL,Yes,No,Yes,One year,Yes,Mailed check,74.3,2093.85,2020/05/08 19:45,2.0,No
CUST-10981,Female,0,Yes,Yes,21.526904202062955,Yes,No,Fiber optic,No internet service,,Yes,Two year,No,Bank transfer (automatic),64.32,1386.6,09/05/2020,4.0,No
CUST-10982,Male,0,NO,yes,50.62724506168583,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,37.5,1889.37,"May 10, 2020",4.0,No
CUST-10983,Male,Yes,Yes,yes,10.594497988899771,Yes,No,Fiber optic,No,Yes,Yes,One year,No,Bank transfer (automatic),32.85,352.97,2020-05-11,5.0,No
CUST-10984,Female,0,Yes,No,8.556281490416302,Yes,Yes,No,No,Yes,,Month-to-month,Yes,Mailed check,47.66,402.62,2020-05-12,2.0,yes
CUST-10985,Female,0,Yes,No,5.774244776654669,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,36.09,206.53,2020-05-13,3.0,No
CUST-10986,Female,0,No,Yes,0.9243659721344608,Yes,No,DSL,No,Yes,No,1-Year,Yes,Bank transfer (automatic),46.47,,2020-05-14,2.0,Yes
CUST-10987,Male,0,yes,No,1.0551955071440045,No,No,DSL,Yes,No internet service,No internet service,Two year,No,Electronic check,61.64,72.23,2020-05-14,2.0,Yes
CUST-10988,Male,0,No,Yes,48.97549154538666,Yes,No,DSL,No,No,Yes,One year,Yes,Electronic check,63.94,3131.01,2020-05-15,4.0,No
CUST-10989,Female,0,No,Yes,145.0,Yes,Yes,Fiber optic,No,No internet service,No,Two year,No,Mailed check,46.09,6684.7,2020-05-16,2.0,No
CUST-10990,Female,0,Yes,No,25.92904359534299,Yes,yes,Fiber optic,No,Yes,No internet service,month-to-month,Yes,Mailed check,79.56,2066.47,2020-05-17,3.0,Yes
CUST-10991,Female,0,No,Yes,22.88603116213578,No,No,No,No,No,Yes,Month-to-month,Y,Bank transfer (automatic),59.03,1341.09,2020-05-18,4.0,Yes
CUST-10992,Male,0,Yes,No,45.40626685614211,Yes,No,Fiber optic,No internet service,Yes,,Two year,Yes,Mailed check,$71.14,3232.87,2020-05-19,2.0,Yes
CUST-10993,Female,0,No,yes,15.706558026899966,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,N,Bank transfer (automatic),42.36,668.81,"May 20, 2020",2.0,No
CUST-10994,Male,0,Yes,Yes,49.04126525388853,Yes,Yes,Fiber optic,No internet service,No,Yes,Two year,No,Bank transfer (automatic),$85.49,4188.65,2020-05-21,99.0,No
CUST-10995,Male,0,No,,10.690087963021575,Yes,No,DSL,No,No internet service,No internet service,Month-to-month,No,Mailed check,48.65,515.91,2020-05-21,4.0,Yes
CUST-10996,FEMALE,0,No,,62.719129290309624,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),112.96,7086.07,2020-05-22,4.0,Yes
CUST-10997,Male,0,No,No,28.78814548863928,Yes,Yes,DSL,Yes,No,No,Two year,Yes,electronic check,57.95,1677.82,"May 23, 2020",5.0,No
CUST-10998,  Male ,0,No,Yes,7.135144060341506,Yes,yes,DSL,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),61.86,461.62,2020/05/24 14:20,1.0,Yes
CUST-10999,Male,1,Yes,No,19.927387898863614,Yes,No,Fiber optic,No,Yes,No internet service,Month-to-month,No,Electronic check,82.51,1655.72,"May 25, 2020",1.0,Yes
CUST-11000,Male,0,No,No,18.27579517472824,Yes,,Fiber optic,No,No,No,One year,Yes,Mailed check, 89.1 ,5696.46,2020-05-26,2.0,Yes
CUST-11001,Female,1,Yes,No,3.5611833365659655,Yes,No,DSL,No internet service,Yes,,Two year,No,Electronic check,92.29,333.7,2020-05-27,3.0,Yes
CUST-11002,Female,nan,No,Yes,21.47122082302768,Yes,Yes,,No,No internet service,No,Month-to-month,No,Mailed check,117.97,2529.92,INVALID_DATE,3.0,Yes
CUST-11003,Female,0,No,,9.072564758487417,Yes,Yes,Fiber optic,No internet service,No,Yes,Two year,Yes,Electronic check,84.56,768.02,2020-05-28,1.0,Yes
CUST-11004,Female,1,Yes,Yes,1.290449805515493,Yes,No,DSL,,No,No,Two year,Yes,Bank transfer (automatic),62.69,88.83,2020-05-29,1.0,Yes
