CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SignupDate,SatisfactionScore,Churn,SignupDate_Parsed,CustomerAgeDays
CUST-10824,Female,1.0,Yes,Yes,28.693103219574013,Yes,no,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.47,1623.34,2019-12-24,5,No,2019-12-24 00:00:00.000000000,1469
CUST-10825,Female,1.0,Yes,No,16.936501334091982,Yes,No,Fiber optic,No internet service,No,No internet service,One year,No,Electronic check,21.54,370.99,2019-12-24,2,No,2019-12-24 00:00:00.000000000,1469
CUST-10826,Male,1.0,No,Yes,0.6231955139101062,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),28.33,3.84,2019-12-25,4,No,2019-12-25 00:00:00.000000000,1468
CUST-10827,Male,0.0,Yes,No,62.0857399820394,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Mailed check,73.29,4564.14,2019-12-26,2,Yes,2019-12-26 00:00:00.000000000,1467
CUST-10828,Female,0.0,Yes,No,45.826583269610936,Yes,Yes,DSL,Yes,No,Yes,Two year,Yes,Electronic check,94.32,4337.01,27/12/2019,4,Yes,2019-12-27 00:00:00.000000000,1466
CUST-10829,Female,0.0,No,No,17.829106486967767,Yes,Yes,Fiber optic,No,No,No,One year,No,Electronic check,98.22,1752.84,2019-12-28,3,Yes,2019-12-28 00:00:00.000000000,1465
CUST-10830,Male,0.0,Yes,No,6.239810813186219,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,69.78999999999999,431.99,2019-12-29,4,No,2019-12-29 00:00:00.000000000,1464
CUST-10831,Female,1.0,No,No,25.871037314833785,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),93.7,2424.1161963999257,2019-12-30,4,Yes,2019-12-30 00:00:00.000000000,1463
CUST-10832,Male,0.0,No,No,10.838446813358921,Yes,Yes,DSL,No,No internet service,Yes,Month-to-month,Yes,Mailed check,120.0,1299.78,"Dec 31, 2019",3,Yes,2019-12-31 00:00:00.000000000,1462
CUST-10833,Male,0.0,Yes,No,7.078706395039102,Yes,No,No,Yes,No internet service,No internet service,One year,No,Credit card (automatic),100.41,722.93,2019-12-31,5,Yes,2019-12-31 00:00:00.000000000,1462
CUST-10834,Female,1.0,No,No,16.958878413558622,Yes,No,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.36,1559.75,01/01/2020,4,No,2020-01-01 00:00:00.000000000,1461
CUST-10835,Male,1.0,No,No,72.0,Yes,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),40.5,2901.88,2020-01-02,3,No,2020-01-02 00:00:00.000000000,1460
CUST-10836,Female,1.0,No,Yes,20.533360520388776,No,Yes,Fiber optic,No,No internet service,No,Month-to-month,No,Credit card (automatic),93.58,1927.12,2020-01-03,3,No,2020-01-03 00:00:00.000000000,1459
CUST-10837,Male,1.0,Yes,No,52.959560277340046,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,78.54,4159.12,2020-01-04,5,No,2020-01-04 00:00:00.000000000,1458
CUST-10838,Female,0.0,No,No,25.256069916725707,Yes,No,DSL,No internet service,No,No,Month-to-month,No,Mailed check,84.22,2138.45,05/01/2020,1,No,2020-05-01 00:00:00.000000000,1340
CUST-10839,Female,0.0,No,No,15.47584082704638,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),102.53,1587.37,06/01/2020,3,Yes,2020-06-01 00:00:00.000000000,1309
CUST-10840,Male,0.0,Yes,No,46.27964948477688,Yes,No,DSL,No,Yes,No,One year,Yes,Bank transfer (automatic),75.46,3511.79,2020-01-07,5,No,2020-01-07 00:00:00.000000000,1455
CUST-10841,Female,0.0,Yes,No,15.299110794900923,Yes,No,Fiber optic,No,No,No,Two year,Yes,Electronic check,61.62,963.28,2020-01-08,1,No,2020-01-08 00:00:00.000000000,1454
CUST-10842,Male,0.0,Yes,Yes,48.71336600067769,No,Yes,DSL,No,Yes,No internet service,Month-to-month,Yes,Electronic check,32.6,1583.68,2020-01-08,4,No,2020-01-08 00:00:00.000000000,1454
CUST-10843,Female,0.0,Yes,No,8.27312593930741,No,Yes,DSL,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),55.8,444.6,2020-01-09,3,Yes,2020-01-09 00:00:00.000000000,1453
CUST-10844,Male,0.0,No,No,3.309569138183684,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Electronic check,71.09,237.18,2020-01-10,2,Yes,2020-01-10 00:00:00.000000000,1452
CUST-10845,Male,1.0,Yes,No,46.396622673221984,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.03,3376.04,2020-01-11,4,No,2020-01-11 00:00:00.000000000,1451
CUST-10846,Male,0.0,Yes,No,21.24752233968762,Yes,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,72.02,1516.94,12/01/2020,4,Yes,2020-12-01 00:00:00.000000000,1126
CUST-10847,Male,0.0,No,Yes,52.77738818347758,Yes,No phone service,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.49,4942.77,2020-01-13,3,No,2020-01-13 00:00:00.000000000,1449
CUST-10848,Female,0.0,Yes,No,66.66810687317772,Yes,No,Fiber optic,No internet service,No,Yes,One year,No,Bank transfer (automatic),90.66,6047.35,2020-01-14,2,Yes,2020-01-14 00:00:00.000000000,1448
CUST-10849,Female,0.0,No,No,1.3228791611311803,Yes,Yes,No,No,No,No internet service,One year,No,Bank transfer (automatic),62.84,83.12972648548337,2020-01-15,3,Yes,2020-01-15 00:00:00.000000000,1447
CUST-10850,Male,0.0,Yes,No,16.682103979246776,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,Mailed check,39.28,655.2730443048134,2020-01-15,3,No,2020-01-15 00:00:00.000000000,1447
CUST-10851,Female,0.0,Yes,Yes,11.278725824966035,Yes,No,DSL,Yes,No,No,Two year,Yes,Credit card (automatic),76.2,853.31,2020-01-16,1,No,2020-01-16 00:00:00.000000000,1446
CUST-10852,Male,1.0,No,No,23.594902458372697,Yes,Yes,DSL,No internet service,No,No,Two year,No,Bank transfer (automatic),120.0,2843.16,17/01/2020,2,Yes,2020-01-17 00:00:00.000000000,1445
CUST-10853,Male,0.0,No,No,37.86951832969518,No,Yes,No,No,No internet service,No,Two year,No,Credit card (automatic),74.34,2802.95,18/01/2020,3,No,2020-01-18 00:00:00.000000000,1444
CUST-10854,Male,0.0,Yes,Yes,7.903779541321446,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Electronic check,55.82,444.13,19/01/2020,5,Yes,2020-01-19 00:00:00.000000000,1443
CUST-10855,Male,0.0,No,No,19.529531956519556,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Electronic check,80.78,1588.29,2020-01-20,4,No,2020-01-20 00:00:00.000000000,1442
CUST-10856,Male,0.0,Yes,Yes,29.60399355397569,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,No,Electronic check,82.57,2443.87,2020-01-21,2,Yes,2020-01-21 00:00:00.000000000,1441
CUST-10857,Female,0.0,Yes,No,3.464838732979824,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Electronic check,82.24,268.81,2020-01-22,2,Yes,2020-01-22 00:00:00.000000000,1440
CUST-10858,Female,1.0,Yes,Yes,40.37684110548718,Yes,Yes,DSL,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),105.89,4290.32,2020-01-22,2,No,2020-01-22 00:00:00.000000000,1440
CUST-10859,Male,0.0,No,Yes,22.36038193432652,Yes,No phone service,DSL,No,No internet service,No,Month-to-month,Yes,Mailed check,76.28,1705.5,2020-01-23,4,Yes,2020-01-23 00:00:00.000000000,1439
CUST-10860,Female,1.0,Yes,No,71.67656511850168,Yes,No,Fiber optic,No internet service,No,No,Two year,Yes,Credit card (automatic),104.46,7481.09,2020-01-24,3,No,2020-01-24 00:00:00.000000000,1438
CUST-10861,Female,0.0,No,Yes,9.955246552164281,Yes,Yes,DSL,No,No,Yes,One year,Yes,Electronic check,71.61,701.06,2020-01-25,1,Yes,2020-01-25 00:00:00.000000000,1437
CUST-10862,Female,0.0,Yes,Yes,2.7468665345702212,Yes,Yes,Fiber optic,No,No,No internet service,One year,No,Mailed check,110.07,302.34759946014424,2020-01-26,2,Yes,2020-01-26 00:00:00.000000000,1436
CUST-10863,Male,0.0,Yes,No,16.949636491768086,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Credit card (automatic),100.9,1712.01,2020-01-27,5,Yes,2020-01-27 00:00:00.000000000,1435
CUST-10864,Male,1.0,No,No,2.153224699577579,Yes,yes,No,Yes,No internet service,Yes,Two year,No,Credit card (automatic),88.378,198.5,2020-01-28,4,Yes,2020-01-28 00:00:00.000000000,1434
CUST-10865,Female,0.0,Yes,No,72.0,Yes,No,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),88.38,6371.5,2020-01-29,4,No,2020-01-29 00:00:00.000000000,1433
CUST-10866,Male,0.0,No,No,0.9468743217536331,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),120.0,100.18,29/01/2020,1,Yes,2020-01-29 00:00:00.000000000,1433
CUST-10867,Male,0.0,Yes,No,33.60981867882626,Yes,No,Fiber optic,No,No,Yes,Two year,No,Bank transfer (automatic),97.0,3272.23,2020-01-30,5,Yes,2020-01-30 00:00:00.000000000,1432
CUST-10868,Female,0.0,No,No,17.871745757362493,Yes,No,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),39.22,675.8,2020-01-31,3,Yes,2020-01-31 00:00:00.000000000,1431
CUST-10869,Male,0.0,No,Yes,21.85004894215163,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),72.08,1574.9515277502894,01/02/2020,3,Yes,2020-01-02 00:00:00.000000000,1460
CUST-10870,Male,0.0,Yes,Yes,1.6346367907565007,Yes,No,Fiber optic,Yes,Yes,Yes,Two year,No,Electronic check,56.76,90.13,2020-02-02,5,Yes,2020-02-02 00:00:00.000000000,1429
CUST-10871,Male,0.0,Yes,No,23.35926670172856,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,120.0,2788.51,"Feb 03, 2020",1,Yes,2020-02-03 00:00:00.000000000,1428
CUST-10872,Female,0.0,No,No,21.12018753435254,Yes,Yes,DSL,No internet service,No,Yes,One year,Yes,Credit card (automatic),102.24,2156.05,2020-02-04,3,Yes,2020-02-04 00:00:00.000000000,1427
CUST-10873,Male,0.0,No,No,7.913558117220132,Yes,Yes,DSL,Yes,No,Yes,One year,Yes,Bank transfer (automatic),120.0,962.77,2020-02-05,4,Yes,2020-02-05 00:00:00.000000000,1426
CUST-10874,Male,1.0,Yes,No,57.849887920591826,No,Yes,DSL,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.9,2419.04,2020-02-05,1,No,2020-02-05 00:00:00.000000000,1426
CUST-10875,Male,1.0,Yes,No,8.701528504008747,Yes,yes,DSL,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.75,840.27,2020-02-06,3,No,2020-02-06 00:00:00.000000000,1425
CUST-10876,Female,1.0,No,Yes,14.3361089249345,Yes,No phone service,Fiber optic,No internet service,No,No,Two year,Yes,Credit card (automatic),23.76,352.24,"Feb 07, 2020",2,No,2020-02-07 00:00:00.000000000,1424
CUST-10877,Female,0.0,No,Yes,18.83380020244162,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,18.0,340.6,2020-02-08,2,No,2020-02-08 00:00:00.000000000,1423
CUST-10878,Male,0.0,Yes,No,2.5348365905143586,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,52.79,130.71,2020-02-09,3,No,2020-02-09 00:00:00.000000000,1422
CUST-10879,Male,0.0,No,No,64.57508712004052,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,110.07,7107.77983930286,2020-02-10,4,No,2020-02-10 00:00:00.000000000,1421
CUST-10880,Male,0.0,Yes,No,11.262281962296976,Yes,no,DSL,Yes,No,No internet service,Month-to-month,No,Mailed check,34.92,384.73,2020/02/11 04:31,3,Yes,2020-02-11 04:31:00.000000000,1419
CUST-10881,Female,0.0,No,Yes,2.0214945461928737,Yes,Yes,DSL,No,No internet service,Yes,Two year,No,Mailed check,64.2,129.7799498655825,2020-02-12,3,No,2020-02-12 00:00:00.000000000,1419
CUST-10882,Male,0.0,Yes,No,11.756770889572149,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,Mailed check,100.37,1183.44,2020-02-12,1,Yes,2020-02-12 00:00:00.000000000,1419
CUST-10883,Male,0.0,Yes,No,22.003133468473006,Yes,No,Fiber optic,Yes,No,No,One year,No,Bank transfer (automatic),90.09,1966.0,2020-02-13,2,Yes,2020-02-13 00:00:00.000000000,1418
CUST-10884,Female,0.0,No,Yes,17.299973839205286,Yes,No,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.5,2077.51,2020-02-14,5,No,2020-02-14 00:00:00.000000000,1417
CUST-10885,Male,0.0,No,No,28.462629704816298,Yes,Yes,Fiber optic,No,No,Yes,Two year,No,Electronic check,64.8,1853.46,2020-02-15,4,No,2020-02-15 00:00:00.000000000,1416
CUST-10886,Female,0.0,No,No,1.3699821760525492,No,Yes,Fiber optic,No,No,Yes,One year,No,Electronic check,51.45,53.08,"Feb 16, 2020",3,Yes,2020-02-16 00:00:00.000000000,1415
CUST-10887,Male,0.0,No,No,8.03593054773319,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,31.87,271.51,2020-02-17,3,Yes,2020-02-17 00:00:00.000000000,1414
CUST-10888,Male,0.0,No,No,41.05279116041375,Yes,Yes,DSL,No,No internet service,No,Month-to-month,No,Credit card (automatic),53.66,2194.11,2020-02-18,3,No,2020-02-18 00:00:00.000000000,1413
CUST-10889,Male,0.0,Yes,Yes,1.998385412800728,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Electronic check,31.59,48.18,2020-02-19,3,Yes,2020-02-19 00:00:00.000000000,1412
CUST-10890,Female,0.0,No,No,46.425085843614376,Yes,Yes,DSL,No,Yes,No internet service,One year,Yes,Mailed check,18.0,831.61,2020-02-19,4,No,2020-02-19 00:00:00.000000000,1412
CUST-10891,Female,1.0,No,Yes,2.3135153013532435,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,120.0,266.39,2020-02-20,1,Yes,2020-02-20 00:00:00.000000000,1411
CUST-10892,Female,0.0,No,No,43.16417940587307,Yes,No,Fiber optic,Yes,Yes,No,One year,Yes,Credit card (automatic),66.17,2856.173751286621,2020-02-21,5,No,2020-02-21 00:00:00.000000000,1410
CUST-10893,Male,0.0,Yes,No,10.74047372874535,Yes,No,Fiber optic,No,No,No internet service,Two year,Yes,Electronic check,120.0,1287.03,2020-02-22,3,Yes,2020-02-22 00:00:00.000000000,1409
CUST-10894,Female,1.0,No,No,22.734933777694224,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,39.52,907.39,2020-02-23,5,Yes,2020-02-23 00:00:00.000000000,1408
CUST-10895,Male,0.0,Yes,No,3.982111624952142,Yes,No phone service,DSL,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),51.84,197.42,2020-02-24,3,No,2020-02-24 00:00:00.000000000,1407
CUST-10896,Male,1.0,No,No,1.6430280316033674,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,41.44,69.31,"Feb 25, 2020",4,No,2020-02-25 00:00:00.000000000,1406
CUST-10897,Male,1.0,Yes,No,5.8384185680420115,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),45.48,271.22,2020-02-26,4,No,2020-02-26 00:00:00.000000000,1405
CUST-10898,Male,0.0,Yes,No,3.283157498645049,Yes,No,Fiber optic,No,Yes,No,Two year,No,Electronic check,90.91,294.76,2020-02-26,3,Yes,2020-02-26 00:00:00.000000000,1405
CUST-10899,Male,0.0,No,No,4.381243655195962,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,81.69,357.9037941929581,2020/02/27 20:08,4,No,2020-02-27 20:08:00.000000000,1403
CUST-10900,Male,0.0,No,No,17.336052941685164,No,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit card (automatic),90.96,1592.55,2020-02-28,4,Yes,2020-02-28 00:00:00.000000000,1403
CUST-10901,Male,0.0,No,Yes,21.325847733013408,Yes,No,DSL,Yes,No internet service,Yes,Month-to-month,No,Mailed check,104.97,2235.39,2020-02-29,3,Yes,2020-02-29 00:00:00.000000000,1402
CUST-10902,Male,0.0,Yes,No,37.44047724756974,Yes,No,DSL,Yes,No internet service,Yes,Month-to-month,No,Mailed check,97.92,3654.99,2020-03-01,3,No,2020-03-01 00:00:00.000000000,1401
CUST-10903,Female,0.0,Yes,No,25.627469495382,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,34.45,874.63,02/03/2020,3,No,2020-02-03 00:00:00.000000000,1428
CUST-10904,Male,1.0,Yes,No,22.522315575373376,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Electronic check,48.99,1103.7,2020-03-03,3,Yes,2020-03-03 00:00:00.000000000,1399
CUST-10905,Male,1.0,No,Yes,11.682915993675243,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),68.34,9915.96,2020-03-04,3,No,2020-03-04 00:00:00.000000000,1398
CUST-10906,Female,0.0,Yes,Yes,15.410158570926683,Yes,No,Fiber optic,No,No,Yes,Two year,No,Bank transfer (automatic),120.0,1838.8,2020-03-04,1,Yes,2020-03-04 00:00:00.000000000,1398
CUST-10907,Male,0.0,No,Yes,12.847792127185206,Yes,No,No,No,Yes,No,One year,No,Electronic check,87.87,1140.33,2020-03-05,5,Yes,2020-03-05 00:00:00.000000000,1397
CUST-10908,Male,0.0,Yes,No,44.30907891912577,Yes,No,DSL,No,No internet service,No,Two year,No,Bank transfer (automatic),89.49,2997.65,"Mar 06, 2020",4,No,2020-03-06 00:00:00.000000000,1396
CUST-10909,Male,0.0,Yes,No,19.894493966716137,Yes,Yes,Fiber optic,No,No internet service,Yes,Two year,No,Mailed check,84.9,1689.0425377742001,2020-03-07,3,No,2020-03-07 00:00:00.000000000,1395
CUST-10910,Female,0.0,Yes,No,0.13769661008193743,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,46.61,19.47,2020-03-08,1,No,2020-03-08 00:00:00.000000000,1394
CUST-10911,Male,0.0,Yes,No,25.286409314108564,No,No,DSL,No,Yes,No,Month-to-month,No,Credit card (automatic),72.57,1827.86,2020-03-09,4,No,2020-03-09 00:00:00.000000000,1393
CUST-10912,Female,0.0,No,No,5.429424643504108,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Mailed check,93.34,482.52,2020/03/10 05:33,1,Yes,2020-03-10 05:33:00.000000000,1391
CUST-10913,Male,0.0,Yes,No,52.9997317219603,Yes,Yes,DSL,No,No,Yes,One year,Yes,Electronic check,63.83,3382.9728758127258,2020-03-11,4,No,2020-03-11 00:00:00.000000000,1391
CUST-10914,Female,1.0,No,Yes,47.02377652986874,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Credit card (automatic),42.0,1995.69,2020-03-11,1,No,2020-03-11 00:00:00.000000000,1391
CUST-10915,Male,0.0,Yes,Yes,1.9159371936199339,Yes,No,DSL,No,Yes,No,One year,Yes,Electronic check,62.36,125.52,2020/03/12 20:39,4,Yes,2020-03-12 20:39:00.000000000,1389
CUST-10916,Male,0.0,Yes,No,2.6996173480897534,Yes,No,DSL,No internet service,No,Yes,Two year,Yes,Credit card (automatic),55.11,157.04,2020-03-13,3,Yes,2020-03-13 00:00:00.000000000,1389
CUST-10917,Male,0.0,No,No,16.404880657785483,Yes,Yes,DSL,No,No,Yes,Month-to-month,No,Bank transfer (automatic),107.94,1377.22,INVALID_DATE,4,No,2022-08-19 15:15:01.391933647,499
CUST-10918,Female,0.0,Yes,No,22.550816428913894,Yes,No,Fiber optic,No,No,No,Two year,Yes,Credit card (automatic),47.55,1102.31,2020-03-15,2,No,2020-03-15 00:00:00.000000000,1387
CUST-10919,Male,0.0,No,Yes,7.7149728254452015,Yes,No phone service,Fiber optic,No,No,No internet service,Two year,No,Credit card (automatic),22.92,192.82,INVALID_DATE,1,No,2023-05-11 03:44:58.029513908,234
CUST-10920,Female,1.0,Yes,No,30.27825251262844,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Bank transfer (automatic),27.6,837.66,2020-03-17,2,Yes,2020-03-17 00:00:00.000000000,1385
CUST-10921,Female,0.0,Yes,Yes,21.687861062759005,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.47,643.75,18/03/2020,3,No,2020-03-18 00:00:00.000000000,1384
CUST-10922,Male,1.0,Yes,Yes,9.426769053693778,Yes,No,DSL,No,No internet service,No,One year,Yes,Mailed check,93.3,860.78,18/03/2020,2,Yes,2020-03-18 00:00:00.000000000,1384
CUST-10923,Female,0.0,No,Yes,0.6167734551615145,Yes,No,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),109.37,83.19,2020-03-19,1,Yes,2020-03-19 00:00:00.000000000,1383
CUST-10924,Male,1.0,Yes,Yes,33.28549600949158,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,18.62,609.15,20/03/2020,3,No,2020-03-20 00:00:00.000000000,1382
CUST-10925,Male,0.0,No,No,5.802187414281855,Yes,No,DSL,No,No,No,One year,Yes,Credit card (automatic),112.11,652.01,2020-03-21,4,Yes,2020-03-21 00:00:00.000000000,1381
CUST-10926,Male,0.0,No,Yes,43.16701072742221,Yes,Yes,Fiber optic,No,No,No internet service,Two year,Yes,Electronic check,30.9,1330.93,2020-03-22,3,No,2020-03-22 00:00:00.000000000,1380
CUST-10927,Female,0.0,No,No,13.085465977851776,Yes,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes,Electronic check,87.11,1133.82,2020-03-23,2,No,2020-03-23 00:00:00.000000000,1379
CUST-10928,Female,0.0,No,No,20.65358870891226,Yes,Yes,Fiber optic,No,No,No,One year,No,Electronic check,73.074,1491.11,2020-03-24,3,No,2020-03-24 00:00:00.000000000,1378
CUST-10929,Male,0.0,No,Yes,49.51594983409369,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,83.78,4154.28,2020-03-25,3,Yes,2020-03-25 00:00:00.000000000,1377
CUST-10930,Male,0.0,Yes,Yes,47.815972229701345,Yes,No,DSL,Yes,Yes,No,Month-to-month,No,Electronic check,29.73,1421.568854389021,2020-03-26,4,No,2020-03-26 00:00:00.000000000,1376
CUST-10931,Female,0.0,Yes,No,11.146809537819678,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),18.0,198.35,2020-03-26,3,No,2020-03-26 00:00:00.000000000,1376
CUST-10932,Male,1.0,Yes,Yes,5.6236045619643145,Yes,No,DSL,No internet service,No,No,Month-to-month,Yes,Mailed check,40.61,216.01,2020-03-27,4,No,2020-03-27 00:00:00.000000000,1375
CUST-10933,Female,0.0,Yes,No,35.81530372730184,No,Yes,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.51,2768.34,28/03/2020,4,Yes,2020-03-28 00:00:00.000000000,1374
CUST-10934,Male,1.0,Yes,No,13.620898507699678,Yes,No,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),120.0,1634.5078209239614,"Mar 29, 2020",3,Yes,2020-03-29 00:00:00.000000000,1373
CUST-10935,Male,0.0,No,Yes,5.117884656915236,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),33.81,184.58,2020-03-30,3,Yes,2020-03-30 00:00:00.000000000,1372
CUST-10936,Male,0.0,No,No,56.348341945584714,Yes,No,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),61.73,3478.3831483009444,2020/03/31 06:20,4,No,2020-03-31 06:20:00.000000000,1370
CUST-10937,Female,0.0,Yes,Yes,5.298638341488987,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,One year,Yes,Electronic check,42.23,223.7614971610799,2020/04/01 03:22,4,No,2020-04-01 03:22:00.000000000,1369
CUST-10938,Male,1.0,Yes,No,0.6275043759630727,Yes,No,No,No internet service,No,No internet service,One year,Yes,Mailed check,64.18,46.96,2020-04-02,3,Yes,2020-04-02 00:00:00.000000000,1369
CUST-10939,Female,1.0,Yes,No,0.4917224556419484,Yes,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),18.0,-7.0,2020-04-02,1,No,2020-04-02 00:00:00.000000000,1369
